index,movie_id,movie_name,genres,overview,original_language
280,558,蜘蛛人2,"[{'id': 28, 'name': '动作'}, {'id': 12, 'name': '冒险'}, {'id': 14, 'name': '奇幻'}]",戰勝綠妖後，性情溫和的彼得‧帕克（托貝‧馬奎爾飾）強忍心痛拒絕了他今生惟一的至愛瑪麗‧珍（克爾斯滕‧鄧斯特飾），決定用自己瘦弱的雙臂肩負起作為「蜘蛛俠」的責任。在得到蜘蛛俠神奇力量的2年多來，彼得一直過著不為人知的雙重生活。早上是普通的大學生，晚上則化身為擁有超能力的正義之士，為破滅城市的罪惡源泉為己任。然而雙重身份隨之引起微妙心理平衡被一一打破難以維繫，愛人朋友親戚逐漸懷疑他的真實身份；可怕的新敵人「章魚博士」（阿爾弗萊德‧莫利納飾）也在這個時候出現。彼得必須用盡全力面對自己逐漸崩潰的生活與邪惡凶狠的敵人……,en
281,559,蜘蛛人3,"[{'id': 14, 'name': '奇幻'}, {'id': 28, 'name': '动作'}, {'id': 12, 'name': '冒险'}]",故事主軸以「最大的敵人將是自己」暗示了蜘蛛人即將面臨內心黑暗勢力的挑戰。身兼蜘蛛人和攝影師的彼得帕克要在女友瑪莉珍和自己的英雄身分之間找到平衡外，另一方面，過度的自負和膨脹也讓他走火入魔，累積的負面能量讓他變身成黑蜘蛛。除了要克服內在心魔，好友哈利為了報復殺父之仇，不惜反目化身成「綠惡魔二世」猛力攻擊蜘蛛人。同時，殺害叔父的兇手竟逃獄變身成來無影去無蹤的「沙人」，加上受到黑蜘蛛人邪惡力量傳染突變的毒怪，接二連三的惡勢力包圍攻擊，預告了蜘蛛人即將面臨前所未有的嚴峻挑戰！,en
282,561,康斯坦汀：驅魔神探,"[{'id': 14, 'name': '奇幻'}, {'id': 28, 'name': '动作'}, {'id': 27, 'name': '恐怖'}]",康斯坦汀（基努李維飾）生下來就擁有他不想要的天賦，他能夠辨識藏身在人世間的混種天使和惡魔，他為了逃避這種能力給他的折磨，於是選擇自殺一途。但是他在自殺失敗之後被放逐在天堂與地獄之間的人世間，希望能藉由向地球上的魔鬼爪牙宣戰得到救贖。但是約翰康斯坦汀並非聖人，他逐漸對人類世界以及上帝感到失望，於是自甘墮落，開始抽煙，並成為一個唾棄英雄主義的墮落英雄，這個英雄還得了肺癌。他會為了拯救你的靈魂而戰，但是他並不要你的崇拜或感激，更不要你的同情和憐憫。當一個懷疑他的能力的女警探（瑞秋懷茲飾）不得不找他幫忙調查她摯愛的雙胞胎姊妹（瑞秋懷茲一人分飾兩角）的神秘死亡，他們就進入洛杉磯的地下，一個充滿妖魔鬼怪和天使的世界。他們遭遇一連串超自然事件，並決定攜手合作，不計代價尋求心靈的平靜。,en
283,562,終極警探,"[{'id': 28, 'name': '动作'}, {'id': 53, 'name': '惊悚'}]",紐約警探約翰麥克連(布魯斯威利飾)，在聖誕節前夕帶著禮物達赴洛杉磯與分居的妻兒見面；其妻為一日商公司的高級主管，正當該公司舉行聖誕派對暨慶功宴時，一群恐怖份子欲奪取價值600億不具名股票，持強大火力挾持了大樓與所有人。只有約翰一人趁機脫逃，成為所有人質活命唯一的希望。,en
284,563,星艦戰將,"[{'id': 12, 'name': '冒险'}, {'id': 28, 'name': '动作'}, {'id': 53, 'name': '惊悚'}, {'id': 878, 'name': '科幻'}]",三名有志的宇宙青年，投效軍隊，保衛人類。強尼加入了機動部隊，黛絲加入飛行行列，亞斯則選擇了政戰小組，三個人在不同的崗位上，一起奮戰，互相支持與鼓勵。當外星昆蟲大舉破壞生存地時，他們紛紛投入戰局，特別是機動部隊的強尼，打的可是與外星昆蟲面對面的內搏戰，與外星昆蟲相較起來，人類的行動太遲緩，著實敵不過行動迅雷為數眾多的外星昆蟲……正當地面上的強尼強撐打鬥時，黛絲跟著他的宇宙船，終於在最後關頭接應，使得地面機動部隊終於可以鬆一口氣……可是武力並不是解決外星昆蟲的有效辦法，他們必須設法找到那個「腦」，那個有智慧，能夠預知人類行為模式、會吸食人腦的怪物，必須想辦法找出它藏身的地方，捉到牠，才真能一勞永逸……,en
285,564,神鬼傳奇,"[{'id': 12, 'name': '冒险'}, {'id': 28, 'name': '动作'}, {'id': 14, 'name': '奇幻'}]",英俊的探險人瑞克歐肯納（布蘭登費雪），與他狡猾的同伴比尼（凱文歐康諾），在1923年的一場戰爭中，一起意外發現了被毀壞的哈姆納塔城。數年後，當瑞克變成戰俘等待被槍決前，他發現他對該城的發現成為救命的條件，埋藏在哈姆納塔城底下的豐富資源成為尋寶人與考古學家的寶藏，瑞克與一群很不理想的隊員合作，包括美麗但又少根筋的埃及古文化專家艾佛琳卡娜漢（瑞秋懷茲）以及她讓人又愛又恨的哥哥強納森。三人的旅程將穿過尼羅河，橫跨寬廣的薩哈拉沙漠，並將經歷許多超出想像的神奇力量…,en
286,565,七夜怪談西洋篇,"[{'id': 27, 'name': '恐怖'}, {'id': 9648, 'name': '悬疑'}]",本片改編自日本作家鈴木光司與同名電影《七夜怪談》。《七夜怪談》在台灣播出後，票房直速加溫，超過上億的票房。這聽起來像是另一個午夜怪談，一卷充滿夢魘般詭異影像的錄影帶，當你看了以後就會接到一通電話，告知你在整整七天之後就會死去。一開始報社記者蕾秋凱勒非常懷疑這件事的真實性，但是當四名青少年一起看了這卷錄影帶以後，果真在一個禮拜先後死亡，她才發揮身為記者鍥而不捨的精神，開始展開深入調查。當蕾秋找到這卷錄影帶，也禁不住好奇心看了之後，可怕的怪事連連發生，讓她相信這個傳說是真的，這時她的小兒子也在無意間看了這卷致命錄影帶，於是她必須找來好友諾亞，在一個禮拜內的解開七夜怪談之謎，並且拯救她以及她兒子的生命。,en
287,567,後窗,"[{'id': 53, 'name': '惊悚'}, {'id': 9648, 'name': '悬疑'}, {'id': 18, 'name': '剧情'}]",此片被視為驚悚大師希區考克(AlfredHitchcock)的經典代表作，以黑色幽默的手法，描寫情色偷窺的題材。此片曾獲奧斯卡最佳導演、攝影與劇本等多項提名。傑夫(JamesStewart飾)是一名攝影師，因為腿斷而被迫在家休養，為了打發時間，他開始透過自家的後窗，用望遠鏡偷窺這棟紐約小公寓中的其他鄰居。除了護士與女友莉莎(GraceKelly飾)的造訪外，傑夫幾乎花所有的時間來觀察鄰居，甚至還為他們幻想了不同的故事，他的鄰居包括了一個鬱鬱不得志的作曲家、一個倒楣的老處女、一個愛日光浴的女雕刻家、一個曲線玲瓏的舞者、還有一對害羞的新婚夫婦，最讓他好奇的，則是一個神秘的業務員拉斯(RaymondBurr飾)，他的妻子整天嘮叨不停。一日，傑夫又在偷窺鄰居時，發現拉斯故意拉下了窗簾，他太太的嘮叨聲突然就停止，從此便失去了蹤影。傑夫認為哈斯一定是殺死了自己的妻子，在好奇心的驅使下，他決定找出真相…,en
288,568,阿波羅13,"[{'id': 18, 'name': '剧情'}, {'id': 36, 'name': '历史'}]",阿波羅十三號是眾多登陸月球的太空任務中，最受人注目的，原因並不在於它順利達成任務，而是任務失敗，卻能全員安全返抵家門。而當上太空人一直是湯姆漢克的夢想，而他在《阿波羅十三》達成了他的願望。本片從招集適合的成員出任《阿波羅十三》的太空任務，到太空船上傳來：「休士頓我們有了麻煩。」開始本片的高潮戲，在艾德哈里斯所飾演的地勤中心領軍下，展開距離地球20500哩的救援行動。他們必須模擬太空船裡所有的狀況，在有限的物力、有限的資源並和時間競賽之下，群策群力，把他們的工作夥伴從無重力、無空氣在太空中飛行的太空人救回地球……,en
289,571,鳥,"[{'id': 27, 'name': '恐怖'}]",驚悚大師希區考克執導，劇本靈感來自DaphneDuMaurier的故事，本片的氣氛會讓觀眾不由自主跟著大師的節奏，一刻也離不開銀幕，想知道到底發生什麼事。任性富家女米蘭妮‧丹尼爾（緹琵海德倫飾）是報社老闆的女兒，某日與律師米契‧布勒納（羅德泰勒飾）在舊金山的一間寵物店相識，進而發展出戀情...。然而，在原本平靜悠閒的渡假小屋裡，一群海鷗突襲了米契與家人的聚餐，接著還有麻雀把米契的家搞得天翻地覆，之後又相繼傳出鎮民們被鳥類侵害，小鎮的鳥群也逐漸聚集，恐慌開始席捲這個小鎮……。為了拍攝鳥群可怕的攻擊場面，攝製組特地聘請一名馴鳥專家，片中多達350個特效危險鏡頭，都讓觀眾看了有以假亂真的感受。如同其它希區考克的作品，他使用大量的背景音樂，烘托出恐怖緊張的氣氛，加上數量龐大的鳥，讓觀眾感受到視覺和聽覺的震撼....透過看似毫無殺傷力的鳥類，轉換成攻擊人類的凶殘惡靈，緊張大師將人類對於大自然神秘報復力量的震驚恐懼，輕易地在本片中表露無遺。,en
290,573,狂兇記,"[{'id': 80, 'name': '犯罪'}, {'id': 53, 'name': '惊悚'}, {'id': 27, 'name': '恐怖'}]",緊張大師希區考克闊別英國二十年後重回故鄉執導的懸疑謀殺片。理查德是一名飛行員，退伍後，他在一家酒吧打工，認識了同事芭芭拉（AnnaMassey飾）並與之相愛。性格粗暴的理查德同老闆發生口角後被開除，身無分文的的只得投奔前妻布倫達（BarbaraLeigh-Hunt飾）。布倫達經營著一家婚姻介紹所，她友善的接待了理查德並偷偷的在他口袋裡塞了一些錢。沒想到幾天後，布倫達在介紹所中被她與理查德共同的朋友鮑伯（BarryFoster飾）玷污並用領帶勒死，原來鮑伯就是倫敦臭名昭著的領帶勒殺狂魔。布倫達死了，理查德成了最大的嫌疑人。為了將更大的罪嫌推到理查德身上，鮑伯又趁機殺死芭芭拉，一時間理查德成為了全城通緝的對象，最終落網。負責此案的奧克斯福德（AlecMcCowen飾）覺得事有蹊蹺，經過夫人的提點，他發現真正的罪犯已經露出了馬腳。全片節奏緊湊，只有主人翁有如在蜘蛛網上掙扎的蒼蠅，令人從他身上嗅到導演嘲弄命運的黑色幽默感。片中好幾段鏡頭運動有大膽設計，反映出希區考克的老當益壯，而扮演兇手的巴瑞福斯特和無辜的強芬治均有精彩演出。,en
291,574,擒凶記,"[{'id': 80, 'name': '犯罪'}, {'id': 18, 'name': '剧情'}, {'id': 9648, 'name': '悬疑'}, {'id': 53, 'name': '惊悚'}]",緊張大師希區考克（AlfredHitchcock）將1934年的舊片重拍，重新營造劇情的緊張氣氛更勝於舊作，尤其在音樂部份特別彰顯，影片在音樂會場面出現時進入高潮，鏡頭在舞台和謀殺者之間轉換，電影歌曲「將會如何」適時出現在劇中並解救了被綁架的小孩，並成為該片的成名曲。本（JamesStewart飾）和喬（DorisDay飾）是一對感情十分要好的夫妻，帶著兒子漢克（ChristopherOlsen飾），一家三口來到了風景如畫的摩洛哥度假。一次偶然中，本和喬結識了名叫路易斯（DanielGelin飾）的男人，他們在一起相處十分融洽。不幸的事情發生了，路易斯被兇手刺殺身亡，臨死前，他透露了一個神秘的名字——「安伯斯·查培」，並且告訴本和喬，有人正在倫敦執行一項秘密的暗殺行動，在得知了這個驚天秘密後，本和喬來到了倫敦。暗殺者自知行動洩露，為了取得最後的成功，他們不擇手段綁架了漢克，可即便如此，也沒能動搖本和喬聲張正義的決心。本片希區柯克拍過兩次，第一次是1934年，1956年版屬於重拍，情節大致相同。至於哪個版本更佳，各方眾說紛紜，缺乏共識，但重拍版更豪華。影片中有許多典型的希區柯克橋段，經典老歌《世事不可強求》（QueSeraSera）便出自該片，傳唱甚廣，曾獲最佳電影插曲金像獎。1934年版乃希區柯克的成名作，主角是英國人，度假地是瑞士，小孩是女孩。知道太多事情的人，知情太多的人，AlfredHitchcock'sTheManWhoKnewTooMuch,en
292,575,死亡實驗,"[{'id': 18, 'name': '剧情'}, {'id': 53, 'name': '惊悚'}]",,de
293,576,日落黃沙,"[{'id': 12, 'name': '冒险'}, {'id': 37, 'name': '西部'}]",派克·比肖普（WilliamHolden飾）是個亡命徒，在同團伙們搶銀行時中伏，損失慘重。更糟的是，他們搶到的只是一堆爛鐵，還被桑頓（RobertRyan飾）為首的賞金殺手追蹤。在印第安青年安琪（JaimeSanchez飾）的帶領下，派克一夥來到墨西哥邊境。要過邊境就必須通過軍閥瑪帕齊（EmilioFernandez飾）的地盤，派克等人搶了一車廂的軍火，與瑪帕奇交換金幣。然而安琪與瑪帕奇有著血海深仇，派克被迫把他交給了瑪帕奇。當派克率領兄弟們折回營救安琪的時候，卻目睹了他的死亡，憤怒的牛仔們同敵人展開一場殊死決鬥！賞金殺手們趕到這裡時，野戰群已全部犧牲。桑頓黯然神傷……一群闖蕩江湖，出生入死的西部豪客，以鮮血生命描繪出如詩般壯闊的偉大故事。本片槍戰場面之激烈在當年還引發爭議，但是導演山姆的手法卻影響了後代不少導演。本片的快速剪接及多角度取景令人驚歎，而對男性情誼之動人描述，更令本片跳脫一般暴力片的範疇。,en
294,578,大白鯊,"[{'id': 27, 'name': '恐怖'}, {'id': 53, 'name': '惊悚'}, {'id': 12, 'name': '冒险'}]",碧藍的海水、白淨的沙灘，本應是人們暑假去處的第一選擇...,en
295,579,大白鯊2：神出鬼沒,"[{'id': 27, 'name': '恐怖'}, {'id': 53, 'name': '惊悚'}]",距離上次大白鯊攻擊人類的血案已過了四年，由於當年作怪的鯊魚已付出生命作為代價，艾密提島上的居民因而逐漸淡忘這恐怖的事件，再次積極投入海上活動。拉瑞市長（莫瑞漢米頓），大開雙臂歡迎土地投資商前來島上興建觀光旅館，就在此時，兩位潛水員在當年大白鯊葬身處進行探勘，卻不幸遇上另一群噬血惡鯊，其中一人在遇害前拍下一張鯊魚眼部特寫，但除了馬丁布洛迪警長（洛伊薛爾德）外，沒人相信這是大白鯊所為，而唯恐此事會影響觀光業發展的市長和旅館業主，更不希望他大肆嚷嚷嚇走觀光客，布洛迪因而被迫辭去警長之職...布洛迪的兩個兒子不顧父親勸告偷偷和朋友乘船出航，殊不知大白鯊早已盯上他們的船…,en
296,580,大白鯊4：驚海尋仇,"[{'id': 12, 'name': '冒险'}, {'id': 53, 'name': '惊悚'}, {'id': 27, 'name': '恐怖'}]",丈夫死於心臟病的艾倫，於聖誕節期間，撿到一個浮標，這個預兆，引發了一連串鯊魚攻擊的海上災難…，相繼，飛行員和海洋生物學家的加入，讓這場劫難，更添難以掌控的變數…，究竟誰能幫助艾倫對付兇猛殘忍的鯊魚？抑或只有她幫得了自己？,en
297,581,與狼共舞,"[{'id': 12, 'name': '冒险'}, {'id': 18, 'name': '剧情'}, {'id': 37, 'name': '西部'}]",鄧巴中尉（凱文‧科斯特納KevinCostner飾）在南北戰爭中立了大功，政府為了褒獎他，給了他任意選擇駐地的特權。鄧巴渴望著一種全新的生活，於是選擇了遙遠偏僻的西部哨所塞克威克。這裡住著大量的印第安蘇族人。一開始蘇族人把他的到來有著抗拒，當鄧巴主動接近和瞭解他們的生活，並搭救了一個從小在蘇族長大的白人少女後，族人和他之間的關係開始回暖。他得到了一個印第安名字：與狼共舞。鄧巴的騎術讓族人驚歎，他的善良被大家稱讚，和白人少女也日久生情。一次對抗外族入侵的戰爭中，鄧巴更是被封為了蘇族人的民族英雄。然而馬背文化的沒落已成必然，白人士兵來到這片土地，驅趕蘇族人，捕捉「叛徒」鄧巴，這片樸實的土地慢慢改變了容顏……,en
298,582,竊聽風暴,"[{'id': 18, 'name': '剧情'}, {'id': 53, 'name': '惊悚'}]",男主角是一個東德秘密警察，他奉命監聽一位名劇作家及其女友，卻意外成為他們生活中看似不存在的一份子；他甚至為了暗中保護他們而展開冒險…。,de
299,583,萬世魔星,"[{'id': 35, 'name': '喜剧'}]",本片為喜劇演員出身的英國導演泰瑞瓊斯（TerryJones）執導，可說是惡搞喜劇的開先鋒之作，以諧謔反諷手法，嘲諷了1973年的宗教歌舞片《萬世巨星》。故事敘述一個名叫布萊恩的男子（GrahamChapman飾），他有著和耶穌基督一模一樣的際遇，生於馬廄，更扯的是…，接下來生平一連串際遇，都跟耶穌相彷，而且每個經歷，都湊巧嘲諷了聖經中的情節，令人捧腹。本片的開創性，在於其嘲諷、惡搞的勇氣和創意，還有一人分飾多角的無厘頭風格，其諸種手法，之後普遍被商業片沿用，影響力至深；其中演員方面就涵蓋了《笨賊一籮筐》英國知名喜劇男星約翰克裡斯（JohnCleese），以及編導過《巴西》、《奇幻城市》等奇幻傑作的奇才泰利吉蘭（TerryGilliam）。,en
300,584,玩命關頭2：飆風再起,"[{'id': 28, 'name': '动作'}, {'id': 80, 'name': '犯罪'}, {'id': 53, 'name': '惊悚'}]",布萊恩歐康納是一個臥底警探，他走錯了一步路，因此必須付出慘痛代價。對他昔日的頂頭上司以及ＦＢＩ探員來說，上一次布萊恩不但壞了他們的事，搞砸了一場策劃多時的飛車搶劫調查案，他的臥底身份還被街頭飆車黨揭穿，他也把飛車搶案的主謀和飆車黨老大放走。雖然他這麼做證明自己很有義氣，但是卻也因此失去了警徽，讓自己在洛城混不下去。現在，這是一個不同的城市，也是他翻身的最後一次機會。邁阿密的聯邦探員一直逮不到狡猾商人卡特魏隆的把柄，他們相信魏隆利用他的進出口貿易公司當掩護，進行國際洗錢的勾當、海關官員一年來都在嚴密監視魏隆的一舉一動，卻只發現他喜歡從事非法的街頭飆車活動。他們在走投無路之下，只好請布萊恩再度出馬，混入邁阿密的街頭飆車圈，希望能逮到這名國際洗錢組織的首腦。布萊恩這個叛逆小子卻開出一個條件，他對警方和政府找來的合作夥伴非常不滿意，於是他堅持要和他的童年好友，前科犯羅曼皮爾斯攜手合作，因為他不但是一個犯罪高手，更是一個技術高超的飆車族。於是負責調查此案的聯邦探員馬克漢也向羅曼開出一個條件，只要他能和布萊恩一起破案，就把他前科累累的案底一筆勾消。這對前科犯和前任警探組成的飆車拍檔最後一次機會，就是把洗錢大亨魏隆逮捕歸案，但是當布萊恩愛上和魏隆關係曖昧不明的臥底女警探夢妮卡佛安蒂，他又陷入天人交戰的內心掙扎。速度與激情2，狂野極速，TheFastandtheFurious2，2Fast2Furious,en
301,585,怪獸電力公司,"[{'id': 16, 'name': '动画'}, {'id': 35, 'name': '喜剧'}, {'id': 10751, 'name': '家庭'}]",怪物城市中住的全部都是怪物居民，城市的供電由怪物公司提供，電力的來源就是人類世界孩童的尖叫聲。怪物公司的「驚嚇專員」將利用衣櫃門為媒介，在夜裡潛入人類孩子的臥室中嚇唬他們並收集他們的尖叫聲。由於怪物們普遍相信，人類孩童周身都有劇毒，只要輕輕一下接觸就可以致其死命，所以驚嚇專員的工作也被認為非常危險。不過，由於人類孩子們似乎膽子變得越來越大，這樣的電力生產方式開始衰退，公司總裁亨利·J·沃特諾斯三世（HenryJ.WaternooseIII）決心一定要找到解決方案。怪物公司業績最好的驚嚇專員名叫詹姆士·P·「薩利」·薩利文，他和自己的助手兼最好的朋友麥克·沃佐斯基同住，另一位驚嚇專員，形態與變色龍類似的蘭道爾·博格斯（RandallBoggs）一直在薩利之下屈居亞軍並因此積怨已久。這天上班時，一位名叫喬治·桑德森（GeorgeSanderson）的驚嚇專員意外將一個孩子的襪子帶了回來，公司立即進入緊急狀態，「安全」部門「兒童探測局」（ChildDetectionAgency，簡稱CDA）從天而降，將喬治全身的毛剃光並進行全面「消毒」。而麥克早上因為總是沒能按時完成書面報告而受到公司書記員羅茲（Roz）的訓斥。,en
302,586,桃色風雲搖擺狗,"[{'id': 35, 'name': '喜剧'}, {'id': 18, 'name': '剧情'}]",尋求連任的美國總統與一個未成年少女發生了性騷擾醜聞，面對兩週之後的總統大選，總統面臨了政治生涯的巨大危機，他便找白宮危機處理專家康蘿兒‧布里恩（勞勃·狄尼洛飾演）商討對策，布里恩擅長操弄政治、老謀深算，他打算製造出假新聞來使媒體將焦點轉移到其它地方。布里恩找來好萊塢製片家史丹利（達斯汀·霍夫曼飾演），運用攝影和特效技術移花接木，虛擬出一場位於阿爾巴尼亞的戰爭，這場戰爭並非真實發生，但卻成功引發話題性並轉移眾人目光，更使得總統的聲勢更上層樓。但沒過多久、這項造假行為便面臨曝光的危機，中情局探員在追查之下，發現阿爾巴尼亞根本沒有戰爭，而投票日又即將逼近...最後大選操作獲勝，康蘿兒‧布里恩因某些因素要舉發這件幕後操作，隨即遭到殺害。,en
303,587,大智若魚,"[{'id': 12, 'name': '冒险'}, {'id': 14, 'name': '奇幻'}, {'id': 18, 'name': '剧情'}]",由伊旺麥奎格(EwanMcGregor)主演和鬼才導演提姆波頓(TimBurton)所執導的文藝片，是以一個小孩的口吻，來敘述其爸爸傳奇的一生。一個美麗的親情童話。父親愛德華(AlbertFinney飾)年輕時(EwanMcGregor飾)，很愛給年幼的兒子講自己的傳奇經歷，他自稱在阿拉巴馬旅行推銷員時，經歷過很多光怪陸離，魔幻荒誕的事情。威爾(BillyCrudup飾)並不相信，覺得是父親在虛榮和浮誇，父子關係漸漸疏離。直到父親得了癌症，不久於人世了，兒子決定回去見父親最後一面。兒子面對病榻上的父親時，父親又開始說他早年的經歷：他曾經為了離開小村莊去大城市闖蕩，在途中遇到巫婆和巨人，還一起去了幽靈莊，再後來，認識了一個神奇的馬戲團演員，一個亞洲藝人，一條怎麼也抓不到的大魚，還有怎樣跟母親一見鍾情，定下終身……從父親病弱的氣息裡，威爾彷彿領悟到以前從來沒有過的感受，也許父親的敘述有修飾的成分，但在他的心中，那些經歷到生命的最後一刻仍是充滿激情和想像，而父親終於在兒子的理解和深愛下閉上眼睛。.....,en
304,588,沉默之丘,"[{'id': 27, 'name': '恐怖'}, {'id': 9648, 'name': '悬疑'}]",為了女兒，Rose（拉達•米契爾飾）與女兒一起來到了一個奇怪的地方。女兒常常夢遊，玫瑰尋遍醫生都無法把女兒的病治好，就算灰心過但羅斯還是不願放棄醫治女兒。女兒是她的命根，女兒夢遊時總是說著一個名字，於是她丟下丈夫（肖恩•賓飾），到了那個叫寂靜嶺的地方。羅斯以為在那裡能找到治療女兒疾病的答案，但這個地方卻出乎了她當初所想像。禍不單行的是女兒在這時候奇怪的失踪了。這裡不想一般的城鎮，空氣中瀰漫著讓人窒息的濃霧。在這裡居住的人不多，卻有很多奇怪的生物居住，羅斯到處尋找女兒，卻不得要領。而且更常常遇到令她意想不到的事情，從未接觸過的事物。漸漸的，她了解了有關這個地方的歷史，也得知了一個秘密......,en
305,590,時時刻刻,"[{'id': 18, 'name': '剧情'}]",本片故事分三段進行，在1949年蘿拉布朗（茱莉安摩爾飾演）是一個懷孕的家庭主婦，她為了她丈夫的宴會忙得不可開交，但是她又深深著迷於吳爾芙的小說「戴洛維夫人」無法停止。在21世紀的今天克勞麗莎（梅莉史翠普飾演）也正要投入一場重要的宴會中，這是她的一個飽受愛滋病之苦的作家朋友所舉辦的；而這兩個女人的命運卻同時因為1923年倫敦的知名女作家維吉尼雅吳爾芙（妮可基嫚飾演）的作品而有所影響，吳爾芙也正在從事她的創作……這三個女人會牽扯出什麼樣不可思議的關聯，並深深影響彼此的生活……,en
306,591,達文西密碼,"[{'id': 53, 'name': '惊悚'}, {'id': 9648, 'name': '悬疑'}]",由約翰可利以及布萊恩葛瑟攜手製作的【達文西密碼】，涉及一連串謀殺調查案，將揭開人類史上最驚人的秘密。享譽國際的宗教符號學教授，羅柏蘭登(湯姆漢克飾)，一晚接到電話，通知他羅浮宮館長遭人謀殺，只留下成串難以理解的符號跟線索。蘭登隨即被法國刑事警察總局總部隊長伯居法舍列為頭號嫌疑犯，為了洗刷冤屈，藍登在警界密碼專家蘇菲納佛的幫助下，一步步解開館長留下的符號，竟發現一連串暗藏在達文西作品中驚人的秘密，線索全指向一個秘密會社，當中成員終其一生都在死守一個歷史真相，長達兩千年之久……。這對搭檔踏遍巴黎、倫敦、蘇格蘭，為的就是渴望破解迷團，解開這個會動搖人類根本的驚世秘密。,en
307,592,對話,"[{'id': 80, 'name': '犯罪'}, {'id': 18, 'name': '剧情'}, {'id': 9648, 'name': '悬疑'}]",柯波拉自導自編的作品，1974年坎城金棕櫚獎，該片描述竊聽專家哈利以竊聽別人秘密為生，不料反倒被別人所竊聽，揭示了美國社會的現實，人人都擺脫不了被監視的命運。這便使人更加孤獨、相互猜忌，加速了人際關係的緊張和人的異化。影片的社會批判意義由此可見一斑。,en
308,593,飛向太空,"[{'id': 18, 'name': '剧情'}, {'id': 878, 'name': '科幻'}, {'id': 9648, 'name': '悬疑'}]",心理學家克裡斯‧凱爾文（DonatasBanionis飾）在飛往索拉瑞斯星之前來到兒時的父母家與當年的索拉瑞斯飛行員亨利‧伯頓（VladislavDvorzhetsky飾）見面。伯頓警告凱爾文索拉瑞斯星上會有不可思議的奇事發生，但後者並不以為意。凱爾文離開前，當著父親（NikolaiGrinko飾）的面焚燬了自己的個人物品。凱爾文到達索拉瑞斯星附近的太空站後，對科學家奇巴瑞安博士（SosSargsyan飾）之死進行調查，卻發現自己多年前已經去世的妻子哈莉（NatalyaBondarchuk飾）竟突然出現。驚慌失措的凱爾文與太空站上另三位科學家討論該如何面對怪事，卻發現原來每人都深受其擾，不明就裡……本片被提名1972年嘎納電影節金棕櫚獎，並獲同年嘎納電影節評委會大獎和國際影評人協會大獎。,ru
309,594,航站情緣,"[{'id': 35, 'name': '喜剧'}, {'id': 18, 'name': '剧情'}]",本片改編自真人真事，一名從東歐小國搭機前往紐約的威特賴瓦斯基，因為祖國發生武裝政變，他的護照失效，因此抵達紐約後便滯留在甘迺迪國際機場，不得進入美國國土，也無法回國，於是他只好暫時棲身在機場航站的過境大廳，等到祖國的戰爭結束。但是國內的戰亂不斷，返國之日遙遙無期，於是威特只好把機場航站當作自己的家，並發現這裡就像是世界的縮影，每天有成千上萬的旅客來自世界各地，抱著不同的心情匆匆忙忙地在機場往來，而他也在這裡看盡人生百態，甚至和一名美麗的女空服員艾蜜莉展開一段戀情。不過正當他漸漸適應這種生活時，一名機場官員法蘭克狄克森卻把他視為眼中釘，急欲把他這個被迫滯留在機場的不速之客趕走。,en
310,595,梅岡城故事,"[{'id': 80, 'name': '犯罪'}, {'id': 18, 'name': '剧情'}]",懶散而古老的小鎮梅崗城，白人伊文控告黑人湯姆強暴了他的女兒。律師亞特克被法院指定為其辯護，顯然黑人確實無辜，可惜傳統的偏見蒙蔽了理智，陪審團仍宣判有罪。湯姆在送監途中逃脫，並為警方射殺，但事情仍未結束，伊文仍記恨亞特克伺機報復，終於…,en
311,596,憤怒的葡萄,"[{'id': 18, 'name': '剧情'}]",約翰福特執導，改編自諾貝爾文學獎得主約翰史坦貝克的社會紀實文學小說，講述美國經濟大蕭條時期，一家人從農村移民到西部加州的艱辛歷程，為了生存而與現實搏鬥的故事，充分體現當下社會景象，對資本主義提出強力抨擊。獲1941年奧斯卡金像獎最佳導演、最佳女配角兩個獎項。亨利方達、珍達威爾、約翰卡拉丁演出。美國經濟大蕭條時期，奧克拉荷馬州久旱未雨，使得當地農民陷入絕境，紛紛被迫離鄉背井。故事主人翁喬德家族也不例外，窮困潦倒之下舉家遷移，乘著一台破舊的福特汽車西行橫越沙漠，到夢想的加州尋找安居樂土。途中遭遇種種困難，好不容易抵達加州後，在胡佛村的葡萄園工作，卻又遭地主壓榨，於是農民群起暴動反抗......,en
312,597,鐵達尼號,"[{'id': 18, 'name': '剧情'}, {'id': 10749, 'name': '爱情'}]",故事講述傑克(李奧納多狄卡皮歐飾)，一個四處為家的年輕人，在贏得牌局的賭注(鐵達尼號船票2張)後，搭上了鐵達尼號，準備在新世界(美國)開展新生活。一日在甲板散步時，意外解救了要跳船自盡的蘿絲(凱特溫絲蕾飾)，進而認識一些上流社會人士並有機會與蘿絲頻繁接觸滋長愛苗，但也開始與蘿絲的未婚夫日漸產生衝突。當傑克與蘿絲計劃著未來時，鐵達尼號卻在此時陷入空前危機。一座巨大冰山逼在眼前，船長緊急動員，船身甩尾卻不及迴避，鐵達尼號與冰山正面撞擊!巨大船身斷成兩半，災難逃生震憾動容…眼見逃生無望，為了拯救蘿絲，傑克犧牲了自己，臨去前告訴蘿絲”一定要好好活下去”…,en
